Qcode	수량	Dept Code	Item Type	부서명	섹션명	Leaf Class	Category
Q4493662	21	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Wheel	Wheel
Q4310783	18	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
Q2082726	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q2142898	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q2082954	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4616814	0	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
Q2076463	14	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1030453	0	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
Q4691588	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1000737	0	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4336678	23	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q4716627	11	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1080083	2	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
Q4444346	23	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
Q4480769	2	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4468504	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4710841	25	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1053590	12	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
Q4572470	8	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q1049004	4	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
Q4485081	0	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Ball & Roller BRG
Q1053133	6	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
Q4412576	0	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
Q1077476	0	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
Q1293261	14	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q1073119	0	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
Q4232897	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1019695	0	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Ball & Roller BRG
Q2226242	13	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
Q1052919	15	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
Q1073859	8	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q2068400	0	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
Q1039951	0	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4712672	14	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4168315	3	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
Q4045501	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q2139926	16	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
Q2200005	24	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4541492	17	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4336678	13	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q4590955	5	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비2섹션	Cast Steel (S)	Cast Steel (S)
Q2162230	0	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
Q4562194	10	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q2194210	15	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비2섹션	Cast Steel (S)	Cast Steel (S)
Q1073865	9	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q4576623	0	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
Q2010934	0	SEO26FF	WEDGE SEGMENT MANDREL	(광양)압연설비1부	열연정비2섹션	WEDGE SEGMENT MANDREL	WEDGE SEGMENT MANDREL
Q4480769	4	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4169942	12	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
Q1042338	10	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
Q1002238	0	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
Q2074351	19	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q1039371	20	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4504475	17	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q1053133	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
Q1035525	0	SEO26FF	Machinery Common	(광양)압연설비1부	열연정비2섹션	Machinery Common	Machinery Common
Q4625628	0	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
Q1077724	10	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q1039371	19	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4541492	17	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4697155	0	SEO26FF	Exchanger (Ready)	(광양)압연설비1부	열연정비1섹션	Exchanger (Ready)	Exchanger (Ready)
Q4416076	0	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
Q4246475	0	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
Q2082726	6	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q4208633	8	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q4702525	16	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1218357	20	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
Q4057578	20	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
Q1031361	19	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
Q1073185	11	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
Q4295492	0	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비2섹션	Control Valve	Manual Valve
Q2060463	0	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4453988	0	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비1섹션	Control Valve	Control Valve (Ready)
Q4416082	6	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
Q4169634	0	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
Q4709438	0	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
Q1039948	3	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q2130293	8	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
Q1053401	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
Q1040225	16	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4015952	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
QS429155	0	SEO26FF	QS Thermal Spraying(Roller)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	QS Thermal Spraying(Roller)
Q4015405	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4627208	0	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
Q1119526	16	SEO26FF	Fitting	(광양)압연설비1부	열연정비2섹션	Fitting	Fitting
Q4015414	10	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q1077624	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q2119613	16	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
Q4702532	20	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1000781	20	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q1000781	8	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q1040061	10	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q2119613	6	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
Q4702518	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q2028329	0	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
Q4701430	9	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1080496	15	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
Q2118996	0	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
Q1077776	9	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
Q4597580	0	SEO26FF	Common items	(광양)압연설비1부	열연정비1섹션	Common items	Common items
Q4471030	15	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4597580	0	SEO26FF	Common items	(광양)압연설비1부	열연정비1섹션	Common items	Common items
Q4635441	10	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1012773	24	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
Q2200464	0	SEO26FF	Rubber Class (General)	(광양)압연설비1부	열연정비2섹션	Rubber Class (General)	Rubber Class (General)
Q2060154	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q2117078	17	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
Q1029602	0	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
Q4045098	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4312812	17	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
Q1078005	10	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1072926	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q1019015	0	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
Q4504476	4	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4695959	1	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4269272	11	SEO26FF	Fan & Blower (Ready)	(광양)압연설비1부	열연정비1섹션	Fan & Blower (Ready)	Fan & Blower (Ready)
Q4033165	15	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Pneumatic Cylinder
Q1021920	0	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
Q2032488	9	SEO26FF	Non/Fe Casting Metal(Others)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
Q1072820	24	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q2100582	14	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Critical Bearing	Critical Bearing
QS424543	14	SEO26FF	QS Build Up(Special)	(광양)압연설비1부	열연정비1섹션	QS Build Up(Special)	QS Build Up(Special)
Q1073040	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q2095868	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1015021	16	SEO26FF	Machinery Common	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
Q4026534	15	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비1섹션	Cast Iron (S)	Cast Iron (S)
Q4453988	18	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비1섹션	Control Valve	Control Valve (Ready)
Q4626564	0	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
Q2060154	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q2144319	17	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
Q4670923	15	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1072928	25	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
Q4347498	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q4012998	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q1019683	17	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Ball & Roller BRG
Q1040054	13	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q1005323	0	SEO26FF	Steel Material	(광양)압연설비1부	열연정비2섹션	Steel Material	Steel Material
Q1053581	15	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
Q2102570	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q2074351	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q4575867	20	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q1077622	22	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q2190703	14	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4659090	0	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q2223743	10	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q2097711	18	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4017998	12	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
Q4002139	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
Q4188532	3	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
Q2060222	9	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
Q2135729	0	SEO26FF	Steel Material	(광양)압연설비1부	열연정비1섹션	Steel Material	Steel Material
Q4559575	19	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
Q2141021	0	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
Q2068400	0	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
Q4210315	13	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
Q4033165	10	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Pneumatic Cylinder
Q2116694	3	SEO26FF	Machinery Common	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
