Outbound Date	Qcode	수량	Dept Code	Item Type	부서명	섹션명	Leaf Class	Category
2026-04-18	Q1019695	17	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Ball & Roller BRG
2022-09-08	Q2024559	2	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2022-09-30	Q2024559	2	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2022-09-05	Q2024559	1	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2024-11-16	Q4041104	1	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2024-11-16	Q4041104	1	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2024-11-14	Q4041104	1	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2024-02-26	Q1041372	1	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2024-02-21	Q1041372	0	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2024-02-07	Q1041372	0	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2025-04-04	Q4485087	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-04-27	Q4485087	12	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-04-01	Q4485087	12	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-12-09	Q4030002	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2024-12-14	Q4030002	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2024-12-11	Q4030002	0	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2022-11-11	Q4182619	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-11-13	Q4182619	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-11-22	Q4182619	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2018-04-19	Q4017406	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2018-04-19	Q4017406	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2018-04-25	Q4017406	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-08-17	Q4112995	15	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2025-08-11	Q4112995	15	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2025-08-18	Q4112995	14	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2025-02-03	Q4625646	6	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Control Valve (Ready)
2025-02-03	Q4625646	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Control Valve (Ready)
2025-02-05	Q4625646	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Control Valve (Ready)
2026-04-30	Q3200485	2	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2026-04-14	Q3200485	1	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2026-04-29	Q3200485	1	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2026-06-24	Q2060148	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-06-20	Q2060148	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-06-03	Q2060148	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2019-08-24	Q2040220	10	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
2019-08-08	Q2040220	9	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
2019-08-18	Q2040220	9	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
2024-12-13	Q1077367	27	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-29	Q1077367	26	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-29	Q1077367	26	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2019-11-16	Q2055672	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2019-11-17	Q2055672	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2019-11-27	Q2055672	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2019-03-05	Q2094313	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2019-03-26	Q2094313	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2019-03-19	Q2094313	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-06-18	Q4676007	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-06-16	Q4676007	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-06-05	Q4676007	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-05-16	Q4192133	6	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-05-07	Q4192133	5	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-05-19	Q4192133	5	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2026-02-08	Q1000737	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-02-11	Q1000737	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-02-27	Q1000737	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-09-01	Q2076004	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-09-09	Q2076004	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-09-13	Q2076004	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2021-10-07	Q1053317	9	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2021-10-10	Q1053317	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2021-10-05	Q1053317	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-12-26	Q1010099	3	SEO26FF	Fitting	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2024-12-25	Q1010099	2	SEO26FF	Fitting	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2024-12-08	Q1010099	2	SEO26FF	Fitting	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2026-02-15	Q4598537	1	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2026-02-14	Q4598537	0	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2026-02-27	Q4598537	0	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-04-13	Q2098353	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-04-27	Q2098353	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-04-13	Q2098353	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-06-20	Q4626564	2	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2026-06-19	Q4626564	2	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2026-06-18	Q4626564	1	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2026-04-03	Q4020699	1	SEO26FF	Fitting	(광양)압연설비1부	열연정비2섹션	Fitting	Fitting
2026-04-08	Q4020699	0	SEO26FF	Fitting	(광양)압연설비1부	열연정비2섹션	Fitting	Fitting
2026-04-05	Q4020699	0	SEO26FF	Fitting	(광양)압연설비1부	열연정비2섹션	Fitting	Fitting
2025-07-05	Q1072820	11	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-07-19	Q1072820	11	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-07-02	Q1072820	10	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-12-17	Q1005323	2	SEO26FF	Steel Material	(광양)압연설비1부	열연정비2섹션	Steel Material	Steel Material
2025-12-11	Q1005323	1	SEO26FF	Steel Material	(광양)압연설비1부	열연정비2섹션	Steel Material	Steel Material
2025-12-08	Q1005323	1	SEO26FF	Steel Material	(광양)압연설비1부	열연정비2섹션	Steel Material	Steel Material
2020-03-03	Q2234798	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2020-03-30	Q2234798	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2020-03-22	Q2234798	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2026-02-17	Q4390457	27	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-12	Q4390457	26	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-24	Q4390457	26	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-28	Q4008484	17	SEO26FF	Resinoid Class (General)	(광양)압연설비1부	열연정비1섹션	Resinoid Class (General)	Resinoid Class (General)
2025-06-03	Q4008484	17	SEO26FF	Resinoid Class (General)	(광양)압연설비1부	열연정비1섹션	Resinoid Class (General)	Resinoid Class (General)
2025-06-10	Q4008484	17	SEO26FF	Resinoid Class (General)	(광양)압연설비1부	열연정비1섹션	Resinoid Class (General)	Resinoid Class (General)
2025-06-14	Q1120753	7	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2025-06-19	Q1120753	7	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2025-06-14	Q1120753	6	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2024-10-08	Q4702536	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-10-31	Q4702536	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-10-31	Q4702536	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-01-31	Q4711077	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-12	Q4711077	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-22	Q4711077	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-03-02	Q2122540	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-03-15	Q2122540	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-03-11	Q2122540	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-04-04	Q4264097	3	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2025-04-13	Q4264097	3	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2025-04-11	Q4264097	2	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2026-03-26	Q4204062	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2026-03-07	Q4204062	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2026-03-06	Q4204062	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2024-11-08	Q2059083	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-11-03	Q2059083	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-11-09	Q2059083	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-09-28	Q2028329	1	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2024-09-03	Q2028329	1	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2024-09-07	Q2028329	0	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2025-08-10	Q1077763	8	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-08-09	Q1077763	8	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-08-07	Q1077763	8	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-01-11	Q4394089	2	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2025-01-07	Q4394089	2	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2025-01-13	Q4394089	2	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2017-01-06	Q4232896	11	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2017-01-11	Q4232896	11	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2017-01-04	Q4232896	11	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2019-09-17	Q4709544	13	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2019-09-06	Q4709544	13	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2019-09-17	Q4709544	12	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2021-08-29	Q4189150	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2021-08-14	Q4189150	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2021-08-28	Q4189150	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2021-04-14	Q2184712	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2021-04-04	Q2184712	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2021-04-12	Q2184712	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-13	Q4700628	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-15	Q4700628	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-09	Q4700628	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-05-31	Q2079803	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-05-12	Q2079803	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-05-10	Q2079803	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2022-05-23	Q4312812	6	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2022-05-04	Q4312812	6	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2022-05-03	Q4312812	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2025-06-20	Q1077646	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-11	Q1077646	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-24	Q1077646	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-11-10	Q1039950	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-11-18	Q1039950	0	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-11-09	Q1039950	0	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2020-08-25	Q1053378	7	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2020-08-03	Q1053378	7	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
