INbound Date	Qcode	수량	Dept Code	Item Type	부서명	섹션명	Leaf Class	Category
2026-07-17	Q4559686	4	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-07-04	Q4559686	3	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-07-13	Q4559686	3	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-04-26	Q2086682	23	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2026-04-21	Q2086682	23	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2026-04-30	Q2086682	22	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2025-09-28	Q1040058	21	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-09-25	Q1040058	21	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-09-14	Q1040058	20	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-12-18	Q2054727	19	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-12-14	Q2054727	19	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-12-11	Q2054727	19	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-12-13	Q4239083	28	SEO26FF	Instrument Parts	(광양)압연설비1부	열연정비1섹션	Instrument Parts	Instrument Parts
2025-12-06	Q4239083	27	SEO26FF	Instrument Parts	(광양)압연설비1부	열연정비1섹션	Instrument Parts	Instrument Parts
2025-12-01	Q4239083	27	SEO26FF	Instrument Parts	(광양)압연설비1부	열연정비1섹션	Instrument Parts	Instrument Parts
2025-07-29	Q1077685	20	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2025-07-13	Q1077685	20	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2025-07-11	Q1077685	20	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2025-01-25	Q2137371	34	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-04	Q2137371	33	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-27	Q2137371	33	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2019-04-20	Q4524949	2	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2019-04-07	Q4524949	2	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2019-04-03	Q4524949	2	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-03-18	Q4535902	30	SEO26FF	Cast Iron (L)	(광양)압연설비1부	열연정비1섹션	Cast Iron (L)	Cast Iron (L)
2025-03-21	Q4535902	30	SEO26FF	Cast Iron (L)	(광양)압연설비1부	열연정비1섹션	Cast Iron (L)	Cast Iron (L)
2025-03-03	Q4535902	29	SEO26FF	Cast Iron (L)	(광양)압연설비1부	열연정비1섹션	Cast Iron (L)	Cast Iron (L)
2025-02-14	Q4079757	30	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-02-25	Q4079757	30	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-02-14	Q4079757	30	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-06-21	Q1053112	13	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-06-12	Q1053112	13	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-06-17	Q1053112	13	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-01-11	Q1040729	30	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2026-01-06	Q1040729	29	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2026-01-02	Q1040729	29	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2023-07-09	Q4018011	11	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2023-07-28	Q4018011	11	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2023-07-14	Q4018011	10	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2025-02-25	Q4712150	7	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2025-02-24	Q4712150	6	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2025-02-13	Q4712150	6	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2025-11-23	Q4668643	13	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-11-18	Q4668643	12	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-11-16	Q4668643	12	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-09-20	Q4709545	1	SEO26FF	Non/Fe Casting Metal(Others)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2022-09-01	Q4709545	0	SEO26FF	Non/Fe Casting Metal(Others)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2022-09-21	Q4709545	0	SEO26FF	Non/Fe Casting Metal(Others)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2025-03-08	Q4459402	16	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2025-03-04	Q4459402	16	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2025-03-01	Q4459402	15	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2017-12-22	Q4013000	2	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2017-12-06	Q4013000	1	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2017-12-18	Q4013000	1	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2025-09-15	Q1072616	21	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-09-16	Q1072616	20	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-09-26	Q1072616	20	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-03-05	Q1077476	15	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2026-03-19	Q1077476	15	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2026-03-16	Q1077476	15	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2025-03-29	Q2120491	24	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2025-03-30	Q2120491	24	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2025-03-30	Q2120491	23	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2018-03-10	Q4444346	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2018-03-25	Q4444346	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2018-03-09	Q4444346	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2024-06-26	Q1042421	10	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-06-15	Q1042421	10	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-06-10	Q1042421	10	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-11-16	Q2195767	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-11-29	Q2195767	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-11-22	Q2195767	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2020-06-04	Q1040312	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2020-06-12	Q1040312	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2020-06-27	Q1040312	0	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-04-16	Q2166135	16	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-04-03	Q2166135	16	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-04-16	Q2166135	16	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2020-11-11	Q4532058	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2020-11-08	Q4532058	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2020-11-20	Q4532058	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-04	Q4295492	32	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비2섹션	Control Valve	Manual Valve
2025-06-29	Q4295492	32	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비2섹션	Control Valve	Manual Valve
2025-06-02	Q4295492	32	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비2섹션	Control Valve	Manual Valve
2025-12-28	Q1040729	30	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2025-12-14	Q1040729	30	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2025-12-04	Q1040729	29	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2024-11-09	Q4015951	26	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-11-17	Q4015951	25	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-11-06	Q4015951	25	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-04	Q1121309	28	SEO26FF	Fitting	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2024-12-15	Q1121309	28	SEO26FF	Fitting	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2024-12-21	Q1121309	27	SEO26FF	Fitting	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2025-01-21	Q1032182	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-01-06	Q1032182	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-01-12	Q1032182	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-11-03	Q4640645	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-11-16	Q4640645	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-11-20	Q4640645	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-11-10	Q1072616	14	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-11-16	Q1072616	14	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-11-28	Q1072616	14	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-12-26	Q1077486	24	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-21	Q1077486	24	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-16	Q1077486	24	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-16	Q2052411	9	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-24	Q2052411	9	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-26	Q2052411	8	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-16	Q4468504	24	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-03	Q4468504	24	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-12	Q4468504	23	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-12-19	Q4412576	25	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-12-29	Q4412576	24	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-12-12	Q4412576	24	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2020-03-14	Q4080226	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2020-03-28	Q4080226	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2020-03-10	Q4080226	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-03-16	Q2086682	7	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2025-03-25	Q2086682	6	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2025-03-15	Q2086682	6	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Packing & Seal	Packing & Seal
2026-03-21	Q1021932	28	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2026-03-26	Q1021932	28	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2026-03-21	Q1021932	27	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2018-09-11	Q2070801	11	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2018-09-27	Q2070801	11	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2018-09-05	Q2070801	10	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2022-06-16	Q1053378	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2022-06-24	Q1053378	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2022-06-16	Q1053378	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-02-01	Q1002238	20	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2026-02-02	Q1002238	20	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2026-02-23	Q1002238	20	SEO26FF	Manual Valve	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2026-05-23	Q2235169	27	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-28	Q2235169	27	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-31	Q2235169	27	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2018-05-19	Q4681514	3	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2018-05-17	Q4681514	3	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2018-05-08	Q4681514	2	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2025-04-02	Q4702518	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-04-25	Q4702518	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-04-17	Q4702518	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2018-08-13	Q2064661	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Pneumatic Cylinder
2018-08-01	Q2064661	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Pneumatic Cylinder
2018-08-01	Q2064661	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Pneumatic Cylinder
2024-08-03	Q4532058	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-08-20	Q4532058	1	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-08-03	Q4532058	1	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-08-27	Q4204060	5	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2025-08-11	Q4204060	5	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2025-08-24	Q4204060	5	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비1섹션	Gear & Gear box	Gear & Gear box
2024-05-12	Q4232896	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-05-01	Q4232896	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-05-17	Q4232896	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-02-28	Q1031708	3	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2024-02-07	Q1031708	3	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2024-02-21	Q1031708	2	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
