q,dept,type,typeSrc,grade,target,need,amount,action,reason,signal,status,sigEq,sigKind,stopDate,dueDate,dDays,expect,issues,trend
Q4551507,SEO26FF,보험품,master.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한0→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4559574,SEO26FF,보험품,classification_result.csv,B,6,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=6,상한0→6",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4559575,SEO26FF,보험품,classification_result.csv,B,3,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=3,상한0→3",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4559600,SEO26FF,보험품,master.csv,B,2,0,0,감축,"비핵심보험[B] μ_LT+SS(Z1.65)=2,상한2→2",gray,충분,,상시,,,,,5,0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0
Q4559686,SEO26FF,보험품,master.csv,B,3,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=3,상한3→3",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4562126,SEO26FF,보험품,classification_result.csv,C,1,0,0,유지,"비핵심보험[C] μ_LT+SS(Z1.28)=2,상한1→1",green,여유,,상시,,,,,2,0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Q4562194,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4572470,SEO26FF,보험품,classification_result.csv,C,1,0,0,유지,"비핵심보험[C] μ_LT+SS(Z1.28)=1,상한0→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4572473,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4573456,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4575867,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한0→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4576432,SEO26FF,보험품,classification_result.csv,C,2,0,0,감축,"비핵심보험[C] μ_LT+SS(Z1.28)=2,상한2→2",gray,충분,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4576623,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4576624,SEO26FF,보험품,master.csv,C,1,0,0,유지,"비핵심보험[C] μ_LT+SS(Z1.28)=1,상한0→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4582819,SEO26FF,보험품,classification_result.csv,C,1,0,0,유지,"비핵심보험[C] μ_LT+SS(Z1.28)=1,상한1→1",green,여유,,상시,,,,,3,1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Q4585577,SEO26FF,보험품,classification_result.csv,C,1,0,0,감축,핵심보험[C] 소요無→기준1,gray,충분,RM Stand Adjust,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4585578,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4587154,SEO26FF,보험품,classification_result.csv,S,5,0,0,유지,"핵심보험[S] μ_LT+SS(Z2.58)=5,상한0,기준1→5",green,여유,QOC Servo,상시,,,,,1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4588343,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4590955,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4597580,SEO26FF,계획품,classification_result.csv,A,0,0,0,감축,핵심설비 계획품이나 소요비활발(λ0.6)→0,gray,재고불요,,상시,,,,,1,30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4598537,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4604630,SEO26FF,보험품,master.csv,S,1,1,1503362000,발주,핵심보험[S] 소요無→기준1,red,즉시발주,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4605205,SEO26FF,보험품,master.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4605206,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4606740,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4610709,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0
Q4611811,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4612557,SEO26FF,보험품,master.csv,B,2,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=2,상한0→2",green,여유,,상시,,,,,1,0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4616814,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4625628,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4625646,SEO26FF,보험품,master.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4626564,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,2,0;150;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0
Q4627208,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,2,1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Q4635441,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4635563,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4636078,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4640645,SEO26FF,보험품,master.csv,C,1,0,0,감축,"비핵심보험[C] μ_LT+SS(Z1.28)=1,상한0→1",gray,충분,,상시,,,,,1,0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4642447,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4652294,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,2,0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4653124,SEO26FF,보험품,master.csv,B,1,0,0,감축,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",gray,충분,,상시,,,,,1,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4659090,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Q4662921,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4663525,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4668630,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4668643,SEO26FF,보험품,master.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4670923,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4671514,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4675700,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4676007,SEO26FF,계획품,classification_result.csv,A,1,0,0,유지,핵심설비계획품 소요활발(λ4.6)→소량1,gray,재고충분,FM Main Motor,대수리,2026-09-04,2026-06-06,-89,1,5,0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;0;1;0;0;0;0;0
Q4677113,SEO26FF,보험품,master.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4679740,SEO26FF,보험품,classification_result.csv,C,3,0,0,유지,"비핵심보험[C] μ_LT+SS(Z1.28)=3,상한6→3",green,여유,,상시,,,,,2,0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
Q4681315,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Q4681514,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4686594,SEO26FF,보험품,classification_result.csv,A,1,0,0,감축,핵심보험[A] 소요無→기준1,gray,충분,QOC Servo,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4688109,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4691588,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4693461,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q4693466,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q4693469,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q4694508,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4695959,SEO26FF,계획품,master.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4695963,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4695964,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4695965,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4696404,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4697155,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4698941,SEO26FF,보험품,classification_result.csv,A,2,0,0,유지,"핵심보험[A] μ_LT+SS(Z2.05)=2,상한2,기준1→2",green,여유,FM Hot Leveller,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
Q4699194,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4699400,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4700628,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Q4700632,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4700633,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4700636,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4700741,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4701430,SEO26FF,계획품,master.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고충분,FM Main Motor,대수리,2026-09-04,2026-05-23,-103,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4702499,SEO26FF,계획품,master.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4702501,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4702503,SEO26FF,계획품,master.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q4702505,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4702518,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q4702521,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q4702522,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q4702525,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q4702528,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q4702532,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q4702536,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q4704375,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,FM Main Motor,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4709438,SEO26FF,계획품,classification_result.csv,A,0,0,0,감축,핵심설비 계획품이나 3년무소요→0,gray,재고충분,FM Main Motor,대수리,2026-09-04,2026-05-15,-111,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4709544,SEO26FF,계획품,master.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q4709545,SEO26FF,보험품,classification_result.csv,B,4,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=4,상한4→4",green,여유,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q4710841,SEO26FF,계획품,master.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4711077,SEO26FF,계획품,master.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4711186,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4711472,SEO26FF,계획품,master.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4711473,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4712148,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4712149,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4712150,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4712151,SEO26FF,계획품,master.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4712152,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4712503,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4712672,SEO26FF,보험품,classification_result.csv,A,1,0,0,유지,핵심보험[A] 소요無→기준1,green,여유,FM Crop Shear,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4716626,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4716627,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
QS414625,SEO26FF,보험품,master.csv,C,4,0,0,감축,"비핵심보험[C] μ_LT+SS(Z1.28)=4,상한17→4",gray,충분,,상시,,,,,2,0;0;5.662;0;0;0;0;0;0;0;0;0;5.9;0;0;0;0;0;0;0;0;0;0;0
QS418165,SEO26FF,보험품,classification_result.csv,B,2,1,65000000,발주,"비핵심보험[B] μ_LT+SS(Z1.65)=2,상한2→2",yellow,발주임박,,상시,,,,,3,0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
QS424543,SEO26FF,보험품,classification_result.csv,S,1,1,98500000,발주,핵심보험[S] 소요無→기준1,red,즉시발주,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
QS429155,SEO26FF,보험품,master.csv,C,1,0,0,유지,"핵심보험[C] μ_LT+SS(Z1.28)=1,상한0,기준1→1",green,여유,Table Roller 기어박스,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
